"","age","income","gender","race","price","ydum"
"13428","(60,90]","(6e+03,1e+04]","Female","Hispanic",45,0
"13429","(60,90]","(0,1e+03]","Female","Black",45,0
"13430","(25,30]","(6e+03,1e+04]","Female","Hispanic",45,0
"13431","(30,40]","(0,1e+03]","Female","Black",45,0
"13432","(60,90]","(6e+03,1e+04]","Female","Black",45,0
"13433","(0,25]","(0,1e+03]","Female","Black",45,0
"13434","(50,60]","(1e+04,3e+04]","Male","Black",45,0
"13435","(25,30]","(6e+03,1e+04]","Male","Hispanic",45,0
"13436","(0,25]","(1e+04,3e+04]","Female","Hispanic",45,0
"13437","(60,90]","(0,1e+03]","Female","White",45,0
"13438","(60,90]","(0,1e+03]","Female","Black",45,0
"13439","(60,90]","(0,1e+03]","Female","Black",45,0
"13440","(40,50]","(0,1e+03]","Male","White",45,0
"13441","(0,25]","(0,1e+03]","Female","White",45,0
"13442","(50,60]","(4e+03,6e+03]","Female","White",45,0
"13443","(60,90]","(0,1e+03]","Female","Black",45,0
"13444","(30,40]","(6e+03,1e+04]","Female","Hispanic",45,0
"13445","(60,90]","(1e+03,2e+03]","Female","Black",45,0
"13446","(60,90]","(6e+03,1e+04]","Female","White",45,0
"13447","(40,50]","(1e+04,3e+04]","Female","Hispanic",45,0
"13448","(60,90]","(2e+03,4e+03]","Male","Hispanic",45,0
"13449","(0,25]","(1e+04,3e+04]","Female","Black",45,0
"13450","(0,25]","(0,1e+03]","Male","White",45,0
"13451","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13452","(30,40]","(1e+04,3e+04]","Female","White",45,1
"13453","(30,40]","(0,1e+03]","Female","White",45,0
"13454","(60,90]","(6e+03,1e+04]","Male","Black",45,0
"13455","(60,90]","(0,1e+03]","Female","Black",45,0
"13456","(40,50]","(4e+03,6e+03]","Male","Hispanic",45,0
"13457","(40,50]","(6e+03,1e+04]","Male","White",45,0
"13458","(25,30]","(0,1e+03]","Female","Black",45,0
"13459","(25,30]","(0,1e+03]","Male","Hispanic",45,0
"13460","(60,90]","(1e+03,2e+03]","Male","White",45,1
"13461","(25,30]","(2e+03,4e+03]","Female","Black",45,0
"13462","(0,25]","(1e+03,2e+03]","Female","Black",45,0
"13463","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13464","(60,90]","(1e+03,2e+03]","Female","Hispanic",45,0
"13465","(60,90]","(0,1e+03]","Male","Black",45,0
"13466","(50,60]","(0,1e+03]","Female","Black",45,0
"13467","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13468","(50,60]","(2e+03,4e+03]","Female","Hispanic",45,0
"13469","(60,90]","(1e+03,2e+03]","Female","White",45,1
"13470","(50,60]","(1e+04,3e+04]","Female","Black",45,0
"13471","(30,40]","(0,1e+03]","Male","Black",45,0
"13472","(50,60]","(2e+03,4e+03]","Female","Hispanic",45,0
"13473","(0,25]","(1e+03,2e+03]","Female","Black",45,0
"13474","(25,30]","(0,1e+03]","Female","Black",45,0
"13475","(30,40]","(0,1e+03]","Female","White",45,0
"13476","(60,90]","(2e+03,4e+03]","Male","Hispanic",45,0
"13477","(60,90]","(1e+03,2e+03]","Male","Hispanic",45,0
"13478","(60,90]","(1e+04,3e+04]","Female","Black",45,0
"13479","(40,50]","(4e+03,6e+03]","Female","Hispanic",45,0
"13480","(60,90]","(1e+03,2e+03]","Female","White",45,1
"13481","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13482","(40,50]","(1e+03,2e+03]","Female","White",45,1
"13483","(0,25]","(0,1e+03]","Female","Black",45,0
"13484","(0,25]","(0,1e+03]","Female","Black",45,0
"13485","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13486","(60,90]","(1e+04,3e+04]","Female","White",45,1
"13487","(0,25]","(0,1e+03]","Male","Hispanic",45,0
"13488","(0,25]","(4e+03,6e+03]","Female","Black",45,0
"13489","(50,60]","(0,1e+03]","Male","Black",45,0
"13490","(0,25]","(0,1e+03]","Male","Hispanic",45,0
"13491","(0,25]","(0,1e+03]","Female","White",45,0
"13492","(25,30]","(1e+04,3e+04]","Male","Black",45,0
"13493","(0,25]","(1e+03,2e+03]","Male","Black",45,0
"13494","(0,25]","(0,1e+03]","Female","Hispanic",45,0
"13495","(60,90]","(1e+03,2e+03]","Female","Hispanic",45,0
"13496","(60,90]","(0,1e+03]","Male","Black",45,0
"13497","(60,90]","(2e+03,4e+03]","Female","Black",45,0
"13498","(0,25]","(6e+03,1e+04]","Female","Black",45,0
"13499","(50,60]","(1e+04,3e+04]","Female","Hispanic",45,0
"13500","(60,90]","(2e+03,4e+03]","Male","Black",45,0
"13501","(60,90]","(2e+03,4e+03]","Male","Hispanic",45,0
"13502","(60,90]","(4e+03,6e+03]","Female","White",45,0
"13503","(50,60]","(1e+04,3e+04]","Male","Black",45,0
"13504","(60,90]","(1e+04,3e+04]","Male","White",45,1
"13505","(60,90]","(0,1e+03]","Female","White",45,0
"13506","(0,25]","(0,1e+03]","Female","Black",45,0
"13507","(40,50]","(1e+04,3e+04]","Female","Hispanic",45,0
"13508","(0,25]","(0,1e+03]","Male","White",45,0
"13509","(50,60]","(4e+03,6e+03]","Female","White",45,0
"13510","(60,90]","(6e+03,1e+04]","Female","Black",45,0
"13511","(0,25]","(0,1e+03]","Male","White",45,0
"13512","(0,25]","(1e+04,3e+04]","Female","Black",45,0
"13513","(30,40]","(2e+03,4e+03]","Female","Hispanic",45,0
"13514","(30,40]","(0,1e+03]","Male","Hispanic",45,0
"13515","(30,40]","(0,1e+03]","Male","Hispanic",45,0
"13516","(25,30]","(1e+03,2e+03]","Male","Black",45,1
"13517","(0,25]","(6e+03,1e+04]","Female","Hispanic",45,0
"13518","(50,60]","(0,1e+03]","Male","White",45,0
"13519","(40,50]","(0,1e+03]","Female","White",45,0
"13520","(40,50]","(1e+04,3e+04]","Male","Hispanic",45,0
"13521","(60,90]","(1e+03,2e+03]","Female","White",45,1
"13522","(60,90]","(2e+03,4e+03]","Female","Black",45,0
"13523","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13524","(0,25]","(0,1e+03]","Male","Black",45,0
"13525","(30,40]","(0,1e+03]","Female","Black",45,0
"13526","(50,60]","(2e+03,4e+03]","Male","Hispanic",45,0
"13527","(60,90]","(1e+04,3e+04]","Female","Black",45,0
"13528","(40,50]","(1e+03,2e+03]","Male","Hispanic",45,0
"13529","(60,90]","(6e+03,1e+04]","Female","Black",45,0
"13530","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13531","(60,90]","(6e+03,1e+04]","Female","Black",45,0
"13532","(30,40]","(0,1e+03]","Male","Black",45,0
"13533","(60,90]","(2e+03,4e+03]","Female","Hispanic",45,0
"13534","(60,90]","(0,1e+03]","Male","White",45,0
"13535","(30,40]","(6e+03,1e+04]","Male","Black",45,0
"13536","(25,30]","(1e+04,3e+04]","Female","White",45,1
"13537","(50,60]","(6e+03,1e+04]","Male","Black",45,0
"13538","(60,90]","(0,1e+03]","Male","White",45,0
"13539","(30,40]","(1e+04,3e+04]","Male","Black",45,0
"13540","(50,60]","(0,1e+03]","Female","White",45,1
"13541","(60,90]","(6e+03,1e+04]","Female","Black",45,0
"13542","(0,25]","(4e+03,6e+03]","Male","Hispanic",45,0
"13543","(50,60]","(1e+03,2e+03]","Female","Hispanic",45,1
"13544","(40,50]","(6e+03,1e+04]","Male","Hispanic",45,0
"13545","(25,30]","(1e+03,2e+03]","Female","White",45,1
"13546","(40,50]","(2e+03,4e+03]","Male","Black",45,0
"13547","(0,25]","(0,1e+03]","Male","Hispanic",45,0
"13548","(60,90]","(2e+03,4e+03]","Female","White",45,0
"13549","(50,60]","(0,1e+03]","Female","White",45,1
"13550","(60,90]","(1e+04,3e+04]","Female","White",45,1
"13551","(0,25]","(1e+03,2e+03]","Female","Hispanic",45,0
"13552","(0,25]","(1e+03,2e+03]","Male","Hispanic",45,0
"13553","(60,90]","(1e+04,3e+04]","Female","Hispanic",45,0
"13554","(50,60]","(2e+03,4e+03]","Male","White",45,1
"13555","(0,25]","(0,1e+03]","Male","Hispanic",45,0
"13556","(60,90]","(2e+03,4e+03]","Female","Black",45,0
"13557","(30,40]","(0,1e+03]","Female","Black",45,0
"13558","(30,40]","(1e+04,3e+04]","Female","White",45,1
"13559","(30,40]","(1e+03,2e+03]","Male","Black",45,0
"13560","(40,50]","(4e+03,6e+03]","Female","Hispanic",45,0
"13561","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13562","(0,25]","(0,1e+03]","Female","White",45,0
"13563","(50,60]","(1e+04,3e+04]","Male","Hispanic",45,0
"13564","(50,60]","(2e+03,4e+03]","Female","White",45,1
"13565","(60,90]","(1e+03,2e+03]","Male","Black",45,0
"13566","(50,60]","(2e+03,4e+03]","Male","White",45,1
"13567","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13568","(60,90]","(1e+03,2e+03]","Male","White",45,1
"13569","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13570","(40,50]","(0,1e+03]","Male","Black",45,0
"13571","(60,90]","(6e+03,1e+04]","Male","White",45,0
"13572","(60,90]","(4e+03,6e+03]","Male","Hispanic",45,0
"13573","(60,90]","(1e+04,3e+04]","Female","Black",45,0
"13574","(25,30]","(0,1e+03]","Female","Black",45,0
"13575","(40,50]","(1e+03,2e+03]","Female","Black",45,0
"13576","(50,60]","(1e+03,2e+03]","Female","White",45,1
"13577","(25,30]","(2e+03,4e+03]","Male","Hispanic",45,0
"13578","(30,40]","(1e+03,2e+03]","Male","Black",45,0
"13579","(30,40]","(0,1e+03]","Male","Black",45,0
"13580","(30,40]","(4e+03,6e+03]","Female","White",45,0
"13581","(0,25]","(1e+04,3e+04]","Female","White",45,0
"13582","(0,25]","(0,1e+03]","Female","White",45,0
"13583","(40,50]","(6e+03,1e+04]","Male","Black",45,0
"13584","(30,40]","(1e+04,3e+04]","Male","Hispanic",45,0
"13585","(60,90]","(0,1e+03]","Female","White",45,0
"13586","(40,50]","(1e+03,2e+03]","Female","Black",45,0
"13587","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13588","(30,40]","(1e+03,2e+03]","Male","Hispanic",45,0
"13589","(50,60]","(1e+03,2e+03]","Male","Black",45,1
"13590","(30,40]","(6e+03,1e+04]","Female","Hispanic",45,0
"13591","(60,90]","(0,1e+03]","Female","White",45,0
"13592","(30,40]","(1e+04,3e+04]","Female","Hispanic",45,0
"13593","(25,30]","(1e+03,2e+03]","Female","Black",45,1
"13594","(25,30]","(2e+03,4e+03]","Male","Hispanic",45,0
"13595","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13596","(0,25]","(1e+04,3e+04]","Male","White",45,0
"13597","(0,25]","(2e+03,4e+03]","Female","Hispanic",45,0
"13598","(0,25]","(1e+03,2e+03]","Female","White",45,1
"13599","(60,90]","(2e+03,4e+03]","Female","Hispanic",45,0
"13600","(30,40]","(1e+04,3e+04]","Male","Hispanic",45,0
"13601","(30,40]","(6e+03,1e+04]","Male","White",45,0
"13602","(60,90]","(1e+04,3e+04]","Male","White",45,1
"13603","(0,25]","(4e+03,6e+03]","Male","Hispanic",45,0
"13604","(30,40]","(1e+03,2e+03]","Female","Black",45,0
"13605","(0,25]","(1e+04,3e+04]","Female","Hispanic",45,0
"13606","(60,90]","(4e+03,6e+03]","Female","Black",45,0
"13607","(60,90]","(0,1e+03]","Female","Black",45,0
"13608","(25,30]","(0,1e+03]","Male","Hispanic",45,0
"13609","(25,30]","(0,1e+03]","Female","Hispanic",45,0
"13610","(60,90]","(1e+03,2e+03]","Male","Black",45,0
"13611","(40,50]","(1e+03,2e+03]","Female","White",45,1
"13612","(50,60]","(0,1e+03]","Female","Black",45,0
"13613","(0,25]","(6e+03,1e+04]","Female","White",45,0
"13614","(30,40]","(0,1e+03]","Female","White",45,0
"13615","(40,50]","(0,1e+03]","Male","Black",45,0
"13616","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13617","(50,60]","(1e+04,3e+04]","Female","Black",45,0
"13618","(60,90]","(2e+03,4e+03]","Female","Hispanic",45,0
"13619","(30,40]","(1e+04,3e+04]","Male","White",45,0
"13620","(25,30]","(1e+03,2e+03]","Male","White",45,1
"13621","(40,50]","(4e+03,6e+03]","Female","White",45,0
"13622","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13623","(40,50]","(2e+03,4e+03]","Female","White",45,0
"13624","(25,30]","(1e+04,3e+04]","Male","White",45,1
"13625","(40,50]","(0,1e+03]","Male","Hispanic",45,0
"13626","(0,25]","(0,1e+03]","Female","Black",45,0
"13627","(50,60]","(1e+03,2e+03]","Female","White",45,1
"13628","(60,90]","(1e+04,3e+04]","Female","Black",45,0
"13629","(50,60]","(4e+03,6e+03]","Female","Black",45,0
"13630","(50,60]","(1e+03,2e+03]","Male","Hispanic",45,1
"13631","(60,90]","(6e+03,1e+04]","Female","Hispanic",45,0
"13632","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13633","(50,60]","(1e+03,2e+03]","Male","Black",45,1
"13634","(30,40]","(0,1e+03]","Female","White",45,0
"13635","(0,25]","(0,1e+03]","Female","White",45,0
"13636","(60,90]","(4e+03,6e+03]","Male","White",45,0
"13637","(0,25]","(1e+04,3e+04]","Female","White",45,0
"13638","(60,90]","(6e+03,1e+04]","Female","White",45,0
"13639","(0,25]","(4e+03,6e+03]","Female","White",45,0
"13640","(40,50]","(2e+03,4e+03]","Female","White",45,0
"13641","(50,60]","(0,1e+03]","Female","White",45,1
"13642","(40,50]","(1e+04,3e+04]","Male","White",45,1
"13643","(60,90]","(6e+03,1e+04]","Female","Hispanic",45,0
"13644","(0,25]","(1e+04,3e+04]","Female","Black",45,0
"13645","(60,90]","(2e+03,4e+03]","Male","White",45,0
"13646","(60,90]","(6e+03,1e+04]","Female","White",45,0
"13647","(40,50]","(6e+03,1e+04]","Female","Hispanic",45,0
"13648","(40,50]","(1e+03,2e+03]","Female","White",45,1
"13649","(50,60]","(2e+03,4e+03]","Female","Black",45,0
"13650","(60,90]","(4e+03,6e+03]","Female","White",45,0
"13651","(40,50]","(1e+03,2e+03]","Male","Hispanic",45,0
"13652","(60,90]","(0,1e+03]","Female","White",45,0
"13653","(0,25]","(2e+03,4e+03]","Female","Hispanic",45,0
"13654","(60,90]","(2e+03,4e+03]","Female","Hispanic",45,0
"13655","(50,60]","(4e+03,6e+03]","Female","White",45,0
"13656","(50,60]","(1e+04,3e+04]","Male","Black",45,0
"13657","(40,50]","(0,1e+03]","Female","White",45,0
"13658","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13659","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13660","(40,50]","(1e+03,2e+03]","Female","Hispanic",45,0
"13661","(0,25]","(1e+03,2e+03]","Female","Hispanic",45,0
"13662","(40,50]","(1e+03,2e+03]","Female","Black",45,0
"13663","(40,50]","(2e+03,4e+03]","Female","Hispanic",45,0
"13664","(30,40]","(0,1e+03]","Male","Hispanic",45,0
"13665","(50,60]","(0,1e+03]","Female","Black",45,0
"13666","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13667","(60,90]","(2e+03,4e+03]","Male","Hispanic",45,0
"13668","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13669","(30,40]","(0,1e+03]","Male","White",45,0
"13670","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13671","(60,90]","(0,1e+03]","Male","White",45,0
"13672","(60,90]","(4e+03,6e+03]","Female","White",45,0
"13673","(0,25]","(1e+04,3e+04]","Female","White",45,0
"13674","(60,90]","(6e+03,1e+04]","Male","White",45,0
"13675","(60,90]","(2e+03,4e+03]","Female","Black",45,0
"13676","(50,60]","(4e+03,6e+03]","Female","Hispanic",45,0
"13677","(40,50]","(0,1e+03]","Male","White",45,0
"13678","(60,90]","(2e+03,4e+03]","Female","White",45,0
"13679","(60,90]","(1e+03,2e+03]","Female","Black",45,0
"13680","(60,90]","(0,1e+03]","Female","White",45,0
"13681","(30,40]","(6e+03,1e+04]","Female","Hispanic",45,0
"13682","(60,90]","(1e+04,3e+04]","Female","White",45,1
"13683","(60,90]","(1e+03,2e+03]","Female","Black",45,0
"13684","(50,60]","(2e+03,4e+03]","Male","White",45,1
"13685","(50,60]","(2e+03,4e+03]","Female","White",45,1
"13686","(60,90]","(1e+04,3e+04]","Male","Black",45,0
"13687","(40,50]","(1e+03,2e+03]","Female","Black",45,0
"13688","(0,25]","(1e+03,2e+03]","Male","Black",45,0
"13689","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13690","(50,60]","(0,1e+03]","Female","Black",45,0
"13691","(60,90]","(4e+03,6e+03]","Female","Hispanic",45,0
"13692","(50,60]","(1e+04,3e+04]","Male","Hispanic",45,0
"13693","(25,30]","(2e+03,4e+03]","Female","Black",45,0
"13694","(50,60]","(0,1e+03]","Male","Hispanic",45,0
"13695","(60,90]","(1e+04,3e+04]","Male","Hispanic",45,0
"13696","(30,40]","(1e+03,2e+03]","Male","Hispanic",45,0
"13697","(40,50]","(0,1e+03]","Female","White",45,0
"13698","(40,50]","(1e+04,3e+04]","Female","Hispanic",45,0
"13699","(60,90]","(1e+03,2e+03]","Female","Black",45,0
"13700","(60,90]","(1e+03,2e+03]","Male","Black",45,0
"13701","(25,30]","(1e+03,2e+03]","Female","Black",45,1
"13702","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13703","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13704","(40,50]","(6e+03,1e+04]","Male","Hispanic",45,0
"13705","(30,40]","(6e+03,1e+04]","Female","Hispanic",45,0
"13706","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13707","(40,50]","(1e+03,2e+03]","Male","Black",45,0
"13708","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13709","(60,90]","(0,1e+03]","Female","White",45,0
"13710","(60,90]","(6e+03,1e+04]","Female","White",45,0
"13711","(30,40]","(0,1e+03]","Female","White",45,0
"13712","(30,40]","(1e+03,2e+03]","Male","Black",45,0
"13713","(50,60]","(0,1e+03]","Male","Black",45,0
"13714","(40,50]","(1e+03,2e+03]","Female","Black",45,0
"13715","(50,60]","(1e+04,3e+04]","Female","Black",45,0
"13716","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13717","(60,90]","(1e+04,3e+04]","Male","Hispanic",45,0
"13718","(0,25]","(6e+03,1e+04]","Male","White",45,0
"13719","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13720","(25,30]","(6e+03,1e+04]","Male","Black",45,0
"13721","(60,90]","(1e+03,2e+03]","Male","Hispanic",45,0
"13722","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13723","(40,50]","(2e+03,4e+03]","Male","Black",45,0
"13724","(30,40]","(1e+03,2e+03]","Male","Hispanic",45,0
"13725","(60,90]","(1e+04,3e+04]","Female","White",45,1
"13726","(60,90]","(1e+03,2e+03]","Female","White",45,1
"13727","(25,30]","(0,1e+03]","Female","Black",45,0
"13728","(50,60]","(0,1e+03]","Female","White",45,1
"13729","(0,25]","(0,1e+03]","Male","Black",45,0
"13730","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13731","(0,25]","(0,1e+03]","Female","Black",45,0
"13732","(60,90]","(1e+03,2e+03]","Male","Black",45,0
"13733","(30,40]","(1e+03,2e+03]","Female","Black",45,0
"13734","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13735","(50,60]","(1e+03,2e+03]","Male","Black",45,1
"13736","(40,50]","(2e+03,4e+03]","Female","Black",45,0
"13737","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13738","(60,90]","(0,1e+03]","Female","White",45,0
"13739","(60,90]","(1e+04,3e+04]","Male","White",45,1
"13740","(40,50]","(0,1e+03]","Female","Black",45,0
"13741","(60,90]","(2e+03,4e+03]","Female","Hispanic",45,0
"13742","(40,50]","(1e+04,3e+04]","Female","Hispanic",45,0
"13743","(50,60]","(1e+04,3e+04]","Male","White",45,1
"13744","(0,25]","(2e+03,4e+03]","Female","White",45,0
"13745","(50,60]","(6e+03,1e+04]","Female","Black",45,0
"13746","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13747","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13748","(30,40]","(0,1e+03]","Female","Black",45,0
"13749","(0,25]","(0,1e+03]","Female","Black",45,0
"13750","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13751","(50,60]","(2e+03,4e+03]","Female","White",45,1
"13752","(50,60]","(0,1e+03]","Female","Black",45,0
"13753","(30,40]","(0,1e+03]","Male","Hispanic",45,0
"13754","(40,50]","(0,1e+03]","Female","Hispanic",45,0
"13755","(0,25]","(2e+03,4e+03]","Female","Hispanic",45,0
"13756","(40,50]","(1e+04,3e+04]","Female","White",45,1
"13757","(30,40]","(6e+03,1e+04]","Female","Black",45,0
"13758","(60,90]","(2e+03,4e+03]","Female","Black",45,0
"13759","(60,90]","(4e+03,6e+03]","Male","White",45,0
"13760","(60,90]","(6e+03,1e+04]","Male","White",45,0
"13761","(30,40]","(1e+03,2e+03]","Male","White",45,1
"13762","(50,60]","(0,1e+03]","Male","White",45,0
"13763","(40,50]","(0,1e+03]","Male","White",45,0
"13764","(50,60]","(1e+03,2e+03]","Female","Black",45,1
"13765","(60,90]","(0,1e+03]","Female","Black",45,0
"13766","(30,40]","(0,1e+03]","Male","Hispanic",45,0
"13767","(60,90]","(2e+03,4e+03]","Female","Hispanic",45,0
"13768","(60,90]","(2e+03,4e+03]","Female","White",45,0
"13769","(30,40]","(6e+03,1e+04]","Male","White",45,0
"13770","(40,50]","(4e+03,6e+03]","Female","White",45,0
"13771","(40,50]","(1e+03,2e+03]","Male","White",45,1
"13772","(30,40]","(1e+04,3e+04]","Female","Hispanic",45,0
"13773","(60,90]","(6e+03,1e+04]","Male","White",45,0
"13774","(50,60]","(1e+03,2e+03]","Female","White",45,1
"13775","(0,25]","(1e+04,3e+04]","Female","Black",45,0
"13776","(60,90]","(0,1e+03]","Female","Black",45,0
"13777","(0,25]","(1e+04,3e+04]","Female","White",45,0
"13778","(30,40]","(1e+03,2e+03]","Female","Black",45,0
"13779","(30,40]","(0,1e+03]","Male","White",45,0
"13780","(40,50]","(1e+04,3e+04]","Male","White",45,1
"13781","(40,50]","(4e+03,6e+03]","Female","Black",45,0
"13782","(0,25]","(2e+03,4e+03]","Female","Black",45,0
"13783","(50,60]","(0,1e+03]","Male","White",45,0
"13784","(50,60]","(2e+03,4e+03]","Female","White",45,1
"13785","(50,60]","(6e+03,1e+04]","Male","Black",45,0
"13786","(25,30]","(1e+03,2e+03]","Female","Hispanic",45,1
"13787","(25,30]","(1e+03,2e+03]","Female","Black",45,1
"13788","(30,40]","(1e+03,2e+03]","Female","White",45,1
"13789","(60,90]","(2e+03,4e+03]","Female","White",45,0
"13790","(0,25]","(1e+03,2e+03]","Female","White",45,1
"13791","(0,25]","(0,1e+03]","Female","Black",45,0
"13792","(50,60]","(1e+03,2e+03]","Female","White",45,1
"13793","(30,40]","(1e+04,3e+04]","Female","Black",45,0
"13794","(30,40]","(0,1e+03]","Female","Black",45,0
"13795","(30,40]","(1e+03,2e+03]","Male","Black",45,0
"13796","(60,90]","(1e+04,3e+04]","Female","White",45,1
"13797","(50,60]","(0,1e+03]","Female","White",45,1
"13798","(50,60]","(2e+03,4e+03]","Female","White",45,1
"13799","(0,25]","(1e+03,2e+03]","Female","White",45,1
"13800","(40,50]","(6e+03,1e+04]","Female","Hispanic",45,0
"13801","(25,30]","(2e+03,4e+03]","Female","White",45,1
"13802","(0,25]","(1e+04,3e+04]","Male","White",45,0
"13803","(60,90]","(1e+04,3e+04]","Male","Hispanic",45,0
"13804","(0,25]","(2e+03,4e+03]","Female","Hispanic",45,0
"13805","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13806","(60,90]","(0,1e+03]","Female","Black",45,0
"13807","(60,90]","(1e+04,3e+04]","Male","Black",45,0
"13808","(60,90]","(1e+03,2e+03]","Female","Hispanic",45,0
"13809","(40,50]","(0,1e+03]","Female","Black",45,0
"13810","(30,40]","(0,1e+03]","Male","Black",45,0
"13811","(30,40]","(2e+03,4e+03]","Male","Hispanic",45,0
"13812","(50,60]","(0,1e+03]","Female","Hispanic",45,0
"13813","(0,25]","(0,1e+03]","Male","White",45,0
"13814","(40,50]","(0,1e+03]","Female","White",45,0
"13815","(0,25]","(0,1e+03]","Male","Hispanic",45,0
"13816","(50,60]","(0,1e+03]","Male","Black",45,0
"13817","(50,60]","(6e+03,1e+04]","Male","Black",45,0
"13818","(60,90]","(6e+03,1e+04]","Female","White",45,0
"13819","(25,30]","(4e+03,6e+03]","Female","Hispanic",45,0
"13820","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13821","(30,40]","(4e+03,6e+03]","Female","Hispanic",45,0
"13822","(60,90]","(6e+03,1e+04]","Male","White",45,0
"13823","(40,50]","(0,1e+03]","Female","Black",45,0
"13824","(25,30]","(1e+03,2e+03]","Male","White",45,1
"13825","(50,60]","(0,1e+03]","Female","White",45,1
"13826","(60,90]","(1e+03,2e+03]","Female","Hispanic",45,0
"13827","(50,60]","(0,1e+03]","Female","Black",45,0
"13828","(0,25]","(6e+03,1e+04]","Male","Black",45,0
"13829","(60,90]","(1e+03,2e+03]","Female","White",45,1
"13830","(50,60]","(1e+04,3e+04]","Female","Hispanic",45,0
"13831","(50,60]","(4e+03,6e+03]","Female","White",45,0
"13832","(60,90]","(1e+03,2e+03]","Female","White",45,1
"13833","(60,90]","(6e+03,1e+04]","Female","Hispanic",45,0
"13834","(40,50]","(0,1e+03]","Male","Black",45,0
"13835","(40,50]","(0,1e+03]","Male","Hispanic",45,0
"13836","(60,90]","(4e+03,6e+03]","Male","Hispanic",45,0
"13837","(50,60]","(1e+03,2e+03]","Female","White",45,1
"13838","(40,50]","(4e+03,6e+03]","Male","White",45,0
"13839","(60,90]","(1e+03,2e+03]","Male","White",45,1
"13840","(40,50]","(4e+03,6e+03]","Female","Hispanic",45,0
"13841","(60,90]","(2e+03,4e+03]","Female","Black",45,0
"13842","(30,40]","(1e+04,3e+04]","Female","White",45,1
"13843","(25,30]","(1e+04,3e+04]","Female","Black",45,1
"13844","(40,50]","(1e+04,3e+04]","Male","White",45,1
"13845","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13846","(0,25]","(1e+03,2e+03]","Female","White",45,1
"13847","(30,40]","(1e+03,2e+03]","Male","White",45,1
"13848","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13849","(60,90]","(2e+03,4e+03]","Female","Hispanic",45,0
"13850","(25,30]","(1e+04,3e+04]","Female","Hispanic",45,0
"13851","(60,90]","(0,1e+03]","Female","Hispanic",45,0
"13852","(25,30]","(2e+03,4e+03]","Female","Hispanic",45,0
"13853","(60,90]","(0,1e+03]","Male","Hispanic",45,0
"13854","(0,25]","(0,1e+03]","Female","White",45,0
"13855","(30,40]","(2e+03,4e+03]","Male","Hispanic",45,0
"13856","(25,30]","(0,1e+03]","Female","White",45,1
"13857","(60,90]","(4e+03,6e+03]","Male","Black",45,0
"13858","(40,50]","(2e+03,4e+03]","Female","Black",45,0
"13859","(30,40]","(1e+04,3e+04]","Male","White",45,0
"13860","(60,90]","(0,1e+03]","Female","White",45,0
"13861","(0,25]","(0,1e+03]","Female","Black",45,0
"13862","(60,90]","(1e+03,2e+03]","Male","Black",45,0
"13863","(50,60]","(1e+04,3e+04]","Male","White",45,1
"13864","(30,40]","(0,1e+03]","Male","White",45,0
"13865","(50,60]","(0,1e+03]","Female","Black",45,0
"13866","(50,60]","(4e+03,6e+03]","Female","Hispanic",45,0
"13867","(30,40]","(0,1e+03]","Female","Hispanic",45,0
"13868","(50,60]","(1e+04,3e+04]","Female","Hispanic",45,0
"13869","(50,60]","(0,1e+03]","Female","White",45,1
