"","hhid","choice","PPk_Stk","PBB_Stk","PFl_Stk","PHse_Stk","PGen_Stk","PImp_Stk","PSS_Tub","PPk_Tub","PFl_Tub","PHse_Tub"
"3701",2141051,4,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"3702",2141051,7,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.12,1.19,0.56
"3703",2141051,1,0.39,0.5,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3704",2141101,2,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3705",2141101,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3706",2141101,1,0.39,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3707",2141317,1,0.5,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3708",2141317,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3709",2141317,1,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
"3710",2141317,2,0.62,0.5,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.59
"3711",2141317,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3712",2141317,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3713",2141457,6,0.63,0.59,0.99,0.57,0.49,0.79,0.85,0.98,1.17,0.59
"3714",2141457,7,0.63,0.59,1.08,0.57,0.33,0.75,0.85,0.98,1.17,0.59
"3715",2141457,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
"3716",2141457,7,0.63,0.59,1.02,0.57,0.36,0.93,0.85,1.09,1.23,0.65
"3717",2141457,1,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"3718",2141457,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3719",2141457,3,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
"3720",2141457,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"3721",2141457,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.11,1.19,0.56
"3722",2141457,1,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3723",2141523,4,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.58
"3724",2141523,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"3725",2141523,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"3726",2141523,1,0.58,0.58,0.99,0.25,0.25,0.72,0.85,1.07,1.19,0.59
"3727",2141523,5,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3728",2141523,4,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3729",2141523,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3730",2141572,1,0.63,0.59,1.08,0.57,0.49,0.79,0.85,0.98,1.17,0.59
"3731",2141572,1,0.63,0.67,1.09,0.57,0.39,0.93,0.85,0.98,1.17,0.59
"3732",2141572,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"3733",2141572,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"3734",2141572,5,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3735",2141572,1,0.66,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3736",2141572,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3737",2141572,1,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3738",2141572,1,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"3739",2141572,1,0.29,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
"3740",2141572,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3741",2141572,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3742",2141572,1,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3743",2141572,1,0.29,0.57,1.09,0.57,0.33,0.78,0.85,1.09,1.19,0.59
"3744",2141572,1,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
"3745",2141572,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3746",2141572,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3747",2141572,1,0.5,0.61,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3748",2141572,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3749",2141572,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3750",2141572,1,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"3751",2141572,1,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"3752",2141572,1,0.58,0.63,0.99,0.35,0.33,0.72,0.85,1.07,1.19,0.59
"3753",2141572,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
"3754",2141572,1,0.39,0.55,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3755",2141572,1,0.58,0.5,0.99,0.29,0.45,0.69,0.79,1.07,1.19,0.56
"3756",2141713,7,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
"3757",2141713,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3758",2141713,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3759",2141713,7,0.5,0.58,0.99,0.19,0.34,0.72,0.85,1.07,1.19,0.59
"3760",2141713,7,0.58,0.58,0.99,0.29,0.33,0.69,0.5,1.08,1.19,0.56
"3761",2141721,9,0.63,0.67,0.99,0.57,0.39,0.93,0.85,0.98,1.17,0.59
"3762",2141721,6,0.66,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3763",2141721,9,0.29,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
"3764",2141721,9,0.62,0.61,0.99,0.57,0.36,0.75,0.65,1.09,1.19,0.59
"3765",2141721,2,0.61,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3766",2141721,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3767",2141721,2,0.58,0.25,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"3768",2141721,9,0.58,0.58,0.99,0.29,0.33,0.72,0.65,1.07,1.19,0.59
"3769",2141960,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
"3770",2141960,5,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3771",2141960,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3772",2141960,1,0.25,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3773",2141960,2,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3774",2141960,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"3775",2141986,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3776",2141986,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
"3777",2141986,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3778",2141986,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3779",2142158,9,0.5,0.6,0.99,0.45,0.33,0.75,0.85,1.07,1.19,0.59
"3780",2142158,9,0.58,0.58,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"3781",2142158,9,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"3782",2142158,9,0.29,0.45,0.99,0.29,0.33,0.69,0.56,1.09,1.19,0.56
"3783",2142158,8,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3784",2142364,2,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"3785",2142364,1,0.5,0.5,0.99,0.45,0.33,0.78,0.91,1.07,1.19,0.78
"3786",2142364,2,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3787",2142364,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3788",2142430,1,0.19,0.67,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.33
"3789",2142430,2,0.61,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3790",2142430,7,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
"3791",2142430,2,0.58,0.25,0.99,0.29,0.33,0.7,0.89,1.07,1.2,0.62
"3792",2142489,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"3793",2142497,1,0.63,0.67,1.08,0.57,0.49,0.77,0.73,0.98,1.17,0.59
"3794",2142497,1,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3795",2142497,1,0.29,0.5,0.99,0.33,0.34,0.72,0.85,1.07,1.19,0.59
"3796",2142661,4,0.63,0.59,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"3797",2142661,4,0.66,0.59,1.08,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"3798",2142661,1,0.29,0.59,1.08,0.57,0.34,0.93,0.85,1.09,1.19,0.33
"3799",2142661,4,0.5,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"3800",2142661,4,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3801",2142661,4,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3802",2142661,4,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3803",2142661,4,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3804",2142661,4,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3805",2142661,4,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3806",2142992,7,0.67,0.67,1.08,0.57,0.49,0.83,0.71,0.98,1.17,0.5
"3807",2142992,7,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3808",2142992,7,0.29,0.5,0.99,0.29,0.33,0.69,0.56,1.09,1.19,0.56
"3809",2143099,2,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3810",2143099,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3811",2143099,1,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
"3812",2143099,6,0.29,0.5,0.99,0.57,0.35,0.69,0.79,1.09,1.19,0.67
"3813",2143099,2,0.62,0.5,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3814",2143099,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3815",2143099,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3816",2143099,2,0.58,0.25,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"3817",2143099,1,0.29,0.51,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"3818",2143099,3,0.58,0.58,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"3819",2143099,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.1,1.19,0.56
"3820",2143099,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"3821",2143180,5,0.66,0.59,1.11,0.57,0.33,0.96,0.85,1.09,1.19,0.59
"3822",2143180,1,0.19,0.59,1.08,0.57,0.42,1.03,0.85,1.09,1.19,0.6
"3823",2143180,4,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"3824",2143180,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3825",2143180,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"3826",2143180,2,0.39,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3827",2143198,2,0.62,0.29,1.09,0.57,0.36,1.23,0.85,1.24,1.34,0.71
"3828",2143198,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3829",2143198,7,0.62,0.61,0.99,0.49,0.33,0.75,0.5,1.09,1.19,0.59
"3830",2143198,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3831",2143198,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3832",2143198,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3833",2143198,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3834",2143198,2,0.62,0.39,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3835",2143214,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3836",2143214,5,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.51
"3837",2143214,5,0.63,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3838",2143214,2,0.62,0.5,1.09,0.57,0.34,0.93,0.85,1.09,1.19,0.59
"3839",2143214,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
"3840",2143214,1,0.62,0.5,0.99,0.57,0.33,0.75,0.85,1.09,1.19,0.59
"3841",2143214,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3842",2143214,5,0.62,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
"3843",2143214,5,0.5,0.58,0.99,0.32,0.33,0.72,0.85,1.07,1.19,0.59
"3844",2143214,2,0.58,0.19,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3845",2143305,3,0.5,0.58,0.99,0.19,0.33,0.69,0.64,1.07,1.19,0.59
"3846",2143305,3,0.29,0.5,0.99,0.3,0.33,0.72,0.65,1.07,1.19,0.59
"3847",2143305,3,0.29,0.5,0.99,0.29,0.33,0.69,0.56,1.09,1.19,0.56
"3848",2143446,4,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"3849",2143446,1,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3850",2143446,1,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
"3851",2143446,4,0.5,0.58,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
"3852",2143446,4,0.58,0.58,0.99,0.33,0.25,0.72,0.85,1.07,1.19,0.59
"3853",2143446,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"3854",2143446,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"3855",2143446,1,0.19,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"3856",2143446,1,0.19,0.46,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3857",2143446,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.56
"3858",2143503,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"3859",2143503,1,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"3860",2143503,1,0.66,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3861",2143503,1,0.19,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3862",2143503,1,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3863",2143503,1,0.5,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3864",2143503,1,0.5,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3865",2143503,1,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3866",2143503,2,0.62,0.29,1.09,0.57,0.36,0.94,0.85,1.09,1.19,0.59
"3867",2143503,2,0.29,0.5,0.99,0.57,0.36,0.69,0.79,1.09,1.19,0.59
"3868",2143503,1,0.29,0.53,0.99,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3869",2143503,2,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3870",2143503,1,0.62,0.61,0.99,0.57,0.36,0.75,0.85,1.09,1.19,0.59
"3871",2143503,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3872",2143503,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.18,1.19,0.59
"3873",2143503,1,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3874",2143503,1,0.5,0.39,0.99,0.19,0.33,0.72,0.85,1.07,1.19,0.59
"3875",2143503,2,0.58,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3876",2143503,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"3877",2143503,1,0.58,0.25,0.99,0.29,0.33,0.7,0.85,1.07,1.19,0.57
"3878",2143503,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"3879",2143800,4,0.47,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3880",2143925,9,0.19,0.66,1.09,0.57,0.36,0.93,0.85,1.07,1.19,0.33
"3881",2143925,9,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3882",2143925,9,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"3883",2143925,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3884",2143925,9,0.25,0.61,0.99,0.45,0.33,0.74,0.65,1.09,1.19,0.59
"3885",2143925,9,0.39,0.58,0.99,0.29,0.33,0.69,0.63,1.09,1.19,0.56
"3886",2144048,2,0.25,0.61,0.99,0.45,0.33,0.74,0.85,1.09,1.19,0.59
"3887",2144048,2,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"3888",2144048,2,0.58,0.45,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"3889",2144048,1,0.58,0.25,0.99,0.29,0.34,0.72,0.85,1.07,1.19,0.59
"3890",2144220,1,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3891",2144220,1,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3892",2144220,1,0.58,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3893",2144220,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3894",2144220,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3895",2144220,1,0.58,0.45,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3896",2144220,1,0.58,0.25,0.99,0.45,0.34,0.72,0.85,1.07,1.19,0.59
"3897",2144220,1,0.58,0.58,0.99,0.34,0.33,0.76,0.81,1.07,1.16,0.59
"3898",2144220,1,0.58,0.29,0.99,0.29,0.33,0.7,0.89,1.07,1.2,0.62
"3899",2144220,1,0.58,0.25,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
"3900",2144220,1,0.58,0.58,0.99,0.29,0.33,0.69,0.79,1.07,1.19,0.55
"3901",2144220,1,0.58,0.58,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3902",2144220,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"3903",2144220,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"3904",2144253,5,0.62,0.5,1.09,0.57,0.34,0.83,0.85,1.09,1.19,0.59
"3905",2144253,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3906",2144253,2,0.5,0.39,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3907",2144253,1,0.58,0.58,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"3908",2144253,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"3909",2144253,1,0.19,0.58,0.99,0.29,0.33,0.69,0.79,1.12,1.19,0.56
"3910",2144253,2,0.29,0.5,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3911",2144253,1,0.39,0.58,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"3912",2144253,7,0.39,0.19,0.99,0.29,0.34,0.69,0.56,1.07,1.19,0.56
"3913",2144428,8,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3914",2144428,8,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3915",2144428,8,0.25,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3916",2144428,8,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3917",2144428,8,0.58,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3918",2144428,8,0.58,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.55
"3919",2144428,8,0.29,0.5,0.99,0.29,0.34,0.69,0.79,1.09,1.19,0.56
"3920",2144428,8,0.58,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3921",2144444,1,0.5,0.58,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3922",2144444,1,0.58,0.65,0.99,0.25,0.34,0.72,0.85,1.07,1.19,0.59
"3923",2144444,2,0.58,0.25,0.99,0.45,0.33,0.72,0.85,1.07,1.19,0.59
"3924",2144444,1,0.29,0.5,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"3925",2144444,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"3926",2144444,2,0.58,0.19,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3927",2144451,1,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3928",2144451,2,0.62,0.29,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3929",2144451,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3930",2144451,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3931",2144451,2,0.58,0.25,0.99,0.29,0.33,0.78,0.85,1.07,1.19,0.58
"3932",2144451,4,0.29,0.5,0.99,0.3,0.33,0.72,0.85,1.07,1.19,0.59
"3933",2144451,1,0.29,0.58,0.99,0.33,0.33,0.72,0.85,1.07,1.19,0.59
"3934",2144451,2,0.58,0.25,0.99,0.29,0.33,0.72,0.85,1.07,1.19,0.59
"3935",2144451,7,0.58,0.58,0.99,0.29,0.34,0.69,0.5,1.07,1.19,0.56
"3936",2144451,1,0.19,0.51,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3937",2144451,1,0.29,0.54,0.99,0.29,0.33,0.69,0.79,1.09,1.19,0.56
"3938",2144451,1,0.19,0.5,0.99,0.29,0.34,0.69,0.79,1.07,1.19,0.56
"3939",2144576,3,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.33
"3940",2144576,9,0.63,0.67,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.33
"3941",2144576,9,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.71
"3942",2144576,3,0.63,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.42
"3943",2144576,3,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3944",2144576,9,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3945",2144576,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3946",2144576,9,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3947",2144576,2,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3948",2144576,3,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3949",2144576,3,0.62,0.61,0.99,0.45,0.34,0.75,0.85,1.09,1.19,0.59
"3950",2144576,9,0.25,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
"3951",2144576,3,0.25,0.61,0.99,0.45,0.34,0.75,0.65,1.09,1.19,0.59
"3952",2144576,9,0.58,0.45,0.99,0.45,0.33,0.72,0.65,1.07,1.19,0.59
"3953",2144584,1,0.19,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3954",2144584,7,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3955",2144584,2,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3956",2144584,1,0.39,0.58,0.99,0.29,0.33,0.69,0.79,1.08,1.19,0.56
"3957",2144741,4,0.62,0.67,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3958",2144741,4,0.62,0.5,1.09,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3959",2144741,4,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3960",2144741,5,0.62,0.5,1.09,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3961",2144741,5,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
"3962",2144741,4,0.62,0.61,1.09,0.29,0.36,0.75,0.85,1.09,1.19,0.59
"3963",2144741,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3964",2144741,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3965",2144741,4,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3966",2144741,5,0.62,0.61,0.99,0.49,0.33,0.75,0.85,1.09,1.19,0.59
"3967",2144741,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3968",2144741,4,0.62,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3969",2144741,5,0.5,0.61,0.99,0.45,0.33,0.75,0.85,1.09,1.19,0.59
"3970",2144741,5,0.5,0.61,0.99,0.45,0.33,0.75,0.65,1.09,1.19,0.59
"3971",2144741,5,0.5,0.61,0.99,0.45,0.33,0.74,0.85,1.07,1.19,0.59
"3972",2144741,5,0.58,0.45,0.99,0.25,0.33,0.72,0.85,1.07,1.19,0.59
"3973",2144741,5,0.58,0.45,0.99,0.29,0.33,0.78,0.65,1.07,1.19,0.58
"3974",2144766,8,0.63,0.67,1.09,0.57,0.45,0.93,0.85,0.98,1.17,0.59
"3975",2144766,8,0.66,0.67,1.08,0.57,0.33,0.93,0.85,1.09,1.19,0.59
"3976",2144766,1,0.19,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3977",2144766,1,0.19,0.67,1.08,0.57,0.36,0.93,0.85,1.09,1.19,0.59
"3978",2144766,8,0.63,0.66,0.99,0.57,0.36,0.93,0.85,1.09,1.18,0.59
